date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:45:18	1092331/1092331	---MCZ	200	added ('OK')	text/html	etag:W/%221d44a8e6c57a01a2edc5dd8d7bc44693%22	https://www.myopt.org/myjob/%e6%95%b0%e6%8d%ae%e5%88%86%e6%9e%90%e5%b8%88	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/myjob/%e6%95%b0%e6%8d%ae%e5%88%86%e6%9e%90%e5%b8%88.html	(from https://www.myopt.org/vip)
23:45:19	1092292/1092292	---MCZ	200	added ('OK')	text/html	etag:W/%2214ad59a4dc9bf07128141119f3ed747a%22	https://www.myopt.org/myjob/%e5%89%8d%e3%80%81%e5%90%8e%e7%ab%af%e8%bd%af%e4%bb%b6%e5%b7%a5%e7%a8%8b%e5%b8%88	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/myjob/%e5%89%8d%e3%80%81%e5%90%8e%e7%ab%af%e8%bd%af%e4%bb%b6%e5%b7%a5%e7%a8%8b%e5%b8%88.html	(from https://www.myopt.org/vip)
23:45:20	1091269/1091269	---MCZ	200	added ('OK')	text/html	etag:W/%224a58b5c5dff4cb12ad13c5e5fb47fae6%22	https://www.myopt.org/myjob/%e6%95%b0%e6%8d%ae%e5%b7%a5%e7%a8%8b%e5%b8%88	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/myjob/%e6%95%b0%e6%8d%ae%e5%b7%a5%e7%a8%8b%e5%b8%88.html	(from https://www.myopt.org/vip)
23:45:21	1091403/1091403	---MCZ	200	added ('OK')	text/html	etag:W/%22826083f15ba9d1c00d506eea6a90be1b%22	https://www.myopt.org/myjob/%e8%bd%af%e4%bb%b6%e5%bc%80%e5%8f%91%e5%b7%a5%e7%a8%8b%e5%b8%88	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/myjob/%e8%bd%af%e4%bb%b6%e5%bc%80%e5%8f%91%e5%b7%a5%e7%a8%8b%e5%b8%88.html	(from https://www.myopt.org/vip)
23:45:23	1090674/1090674	---MCZ	200	added ('OK')	text/html	etag:W/%22123f5c79af9a6eabc295db142dad24c9%22	https://www.myopt.org/myjob/ui-%e8%ae%be%e8%ae%a1%e5%b8%88	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/myjob/ui-%e8%ae%be%e8%ae%a1%e5%b8%88.html	(from https://www.myopt.org/vip)
23:45:24	1090922/1090922	---MCZ	200	added ('OK')	text/html	etag:W/%2281632617caff2dc21fe3381b1e6cce9a%22	https://www.myopt.org/myjob/%e5%b8%82%e5%9c%ba%e8%90%a5%e9%94%80%2F%e8%bf%90%e8%90%a5	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/myjob/%e5%b8%82%e5%9c%ba%e8%90%a5%e9%94%80/%e8%bf%90%e8%90%a5.html	(from https://www.myopt.org/vip)
23:45:27	1272368/1272368	---MCZ	200	added ('OK')	text/html	etag:W/%2246475f52c863843143c263213136dceb%22	https://www.myopt.org/post/2023optapplication	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/post/2023optapplication.html	(from https://www.myopt.org/opt)
23:45:30	1278696/1278696	---MCZ	200	added ('OK')	text/html	etag:W/%2290dfa25283c582a9f3f485e4c3b7b399%22	https://www.myopt.org/post/opt_employment_report	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/post/opt_employment_report.html	(from https://www.myopt.org/opt)
23:45:33	1282870/1282870	---MCZ	200	added ('OK')	text/html	etag:W/%22896aeca7f6d2d6581badc781db645dad%22	https://www.myopt.org/post/opt-unemployment-help	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/post/opt-unemployment-help.html	(from https://www.myopt.org/opt)
23:45:35	1190169/1190169	---MCZ	200	added ('OK')	text/html	etag:W/%22332a67a37359e486f6e0c5d4dfc4b3e8%22	https://www.myopt.org/offer/business-analyst-intern	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/business-analyst-intern.html	(from https://www.myopt.org/optext)
23:45:36	1193385/1193385	---MCZ	200	added ('OK')	text/html	etag:W/%224fed188bd4106d1ad9956281088e91e5%22	https://www.myopt.org/offer/software-engineer-full-time	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/software-engineer-full-time.html	(from https://www.myopt.org/optext)
23:45:38	1193248/1193248	---MCZ	200	added ('OK')	text/html	etag:W/%22322b1c23cc5d6fdfe8059ab070e1adf0%22	https://www.myopt.org/offer/deep-learning	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/deep-learning.html	(from https://www.myopt.org/optext)
23:45:40	1193284/1193284	---MCZ	200	added ('OK')	text/html	etag:W/%22afebf0b20bcf0dbb3b7ee6a7fa21a46c%22	https://www.myopt.org/offer/investment-analyst-	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/investment-analyst-.html	(from https://www.myopt.org/optext)
23:45:42	1194539/1194539	---MCZ	200	added ('OK')	text/html	etag:W/%22d29055c597c48bbf3562491a83e22c54%22	https://www.myopt.org/offer/junior-software-engineer	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/junior-software-engineer.html	(from https://www.myopt.org/optext)
23:45:43	1267022/1267022	---MCZ	200	added ('OK')	text/html	etag:W/%22a62d1507353c5db04abf357e71614d3b%22	https://www.myopt.org/post/opt_extension_deadline	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/post/opt_extension_deadline.html	(from https://www.myopt.org/optext)
23:45:45	1274466/1274466	---MCZ	200	added ('OK')	text/html	etag:W/%22b818021862a524c80404983c7dd5b26f%22	https://www.myopt.org/post/stem-opt-%e6%8c%82%e9%9d%a0	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/post/stem-opt-%e6%8c%82%e9%9d%a0.html	(from https://www.myopt.org/optext)
23:45:48	1269259/1269259	---MCZ	200	added ('OK')	text/html	etag:W/%22bc28c593813422ff8d8e3c828372607d%22	https://www.myopt.org/post/stemopt%e7%94%b3%e8%af%b7%e6%97%b6%e9%97%b4timeline	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/post/stemopt%e7%94%b3%e8%af%b7%e6%97%b6%e9%97%b4timeline.html	(from https://www.myopt.org/optext)
23:45:49	1279479/1279479	---MCZ	200	added ('OK')	text/html	etag:W/%2279bb53268752114a46468be339fdd329%22	https://www.myopt.org/post/h1b_wage_requirement	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/post/h1b_wage_requirement.html	(from https://www.myopt.org/fulltime)
23:45:52	1267443/1267443	---MCZ	200	added ('OK')	text/html	etag:W/%22ab003a94a650c5cd66cde0ca65020601%22	https://www.myopt.org/post/2023h1b_completeguide	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/post/2023h1b_completeguide.html	(from https://www.myopt.org/fulltime)
23:45:58	593064/593064	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202024%2004:45:58%20GMT	https://www.myopt.org/post/2024h1btimeline	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/post/2024h1btimeline.html	(from https://www.myopt.org/fulltime)
23:46:00	1188968/1188968	---MCZ	200	added ('OK')	text/html	etag:W/%229ce3580418e1bd9e7d72170c875d47d0%22	https://www.myopt.org/offer/software-development-engineer-intern	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/software-development-engineer-intern.html	(from https://www.myopt.org/offer)
23:46:01	1192262/1192262	---MCZ	200	added ('OK')	text/html	etag:W/%229feab671ab31d5a1761112c98f6822ef%22	https://www.myopt.org/offer/product-designer	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/product-designer.html	(from https://www.myopt.org/offer)
23:46:03	1191936/1191936	---MCZ	200	added ('OK')	text/html	etag:W/%2207c2858243aaee83d3cf349a6819e6c0%22	https://www.myopt.org/offer/software-development-engineer-junior-	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/software-development-engineer-junior-.html	(from https://www.myopt.org/offer)
23:46:04	1192153/1192153	---MCZ	200	added ('OK')	text/html	etag:W/%2260d574307d4cbd0ec61f9199abd5a5c6%22	https://www.myopt.org/offer/jr.-qa-engineer	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/jr.html	(from https://www.myopt.org/offer)
23:46:06	1190446/1190446	---MCZ	200	added ('OK')	text/html	etag:W/%229711e99ff79c5a71dca2168487ad9411%22	https://www.myopt.org/offer/data-analyst-intern	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/data-analyst-intern.html	(from https://www.myopt.org/offer)
23:46:08	1188209/1188209	---MCZ	200	added ('OK')	text/html	etag:W/%22d80c5455b615443f655781cf9a1cebd8%22	https://www.myopt.org/offer/account-manager-intern	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/account-manager-intern.html	(from https://www.myopt.org/offer)
23:46:09	1188712/1188712	---MCZ	200	added ('OK')	text/html	etag:W/%22eec4602d9b3278ec273d909340c9b3a6%22	https://www.myopt.org/offer/software-development-engineer	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/software-development-engineer.html	(from https://www.myopt.org/offer)
23:46:11	1191380/1191380	---MCZ	200	added ('OK')	text/html	etag:W/%2206f2198a6124005789542c641aee1d00%22	https://www.myopt.org/offer/digital-marketing-intern	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/digital-marketing-intern.html	(from https://www.myopt.org/offer)
23:46:13	1188052/1188052	---MCZ	200	added ('OK')	text/html	etag:W/%22bf42621f58d1bc5a927ed987d69e9dd2%22	https://www.myopt.org/offer/video%2Fanimation-intern	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/video/animation-intern.html	(from https://www.myopt.org/offer)
23:46:14	1189659/1189659	---MCZ	200	added ('OK')	text/html	etag:W/%2229f005558a54259a1519ec2f1edeb7d6%22	https://www.myopt.org/offer/financial-analyst-	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/financial-analyst-.html	(from https://www.myopt.org/offer)
23:46:16	1194489/1194489	---MCZ	200	added ('OK')	text/html	etag:W/%22eff25e4bec658734d39923fd77dcd376%22	https://www.myopt.org/offer/support-engineer	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/support-engineer.html	(from https://www.myopt.org/offer)
23:46:18	1190785/1190785	---MCZ	200	added ('OK')	text/html	etag:W/%22d77d9622fa3d541457aea66e25c88f43%22	https://www.myopt.org/offer/compliance-analyst	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/compliance-analyst.html	(from https://www.myopt.org/offer)
23:46:20	1190478/1190478	---MCZ	200	added ('OK')	text/html	etag:W/%22899b04d1e263045b72b0e11ea3013c4b%22	https://www.myopt.org/offer/business-development-intern	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/business-development-intern.html	(from https://www.myopt.org/offer)
23:46:21	1190089/1190089	---MCZ	200	added ('OK')	text/html	etag:W/%2200f6766f66955d30196e9059cbb1363c%22	https://www.myopt.org/offer/junior-software-development-engineer-	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/junior-software-development-engineer-.html	(from https://www.myopt.org/offer)
23:46:23	1192488/1192488	---MCZ	200	added ('OK')	text/html	etag:W/%22230457eb081c5ec310d857f243fdb787%22	https://www.myopt.org/offer/business-analyst	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/business-analyst.html	(from https://www.myopt.org/offer)
23:46:25	1188429/1188429	---MCZ	200	added ('OK')	text/html	etag:W/%22e52c9d5d91f644953dadf74049c3e9cd%22	https://www.myopt.org/offer/jr-product-manager-assistant	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/jr-product-manager-assistant.html	(from https://www.myopt.org/offer)
23:46:26	1189932/1189932	---MCZ	200	added ('OK')	text/html	etag:W/%22ce504e57a3502f1250311718e91fbfa8%22	https://www.myopt.org/offer/research-associate	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/research-associate.html	(from https://www.myopt.org/offer)
23:46:32	593121/593121	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202024%2004:46:32%20GMT	https://www.myopt.org/blog/page/2	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/page/2.html	(from https://www.myopt.org/blog)
23:46:35	1486938/1486938	---MCZ	200	added ('OK')	text/html	etag:W/%22b50666d6f79d4a7e86135b943b2b9035%22	https://www.myopt.org/blog/categories/%e6%b1%82%e8%81%8c%e5%b9%b2%e8%b4%a7	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/categories/%e6%b1%82%e8%81%8c%e5%b9%b2%e8%b4%a7.html	(from https://www.myopt.org/blog)
23:46:38	1505044/1505044	---MCZ	200	added ('OK')	text/html	etag:W/%22a574b7996d0ff6745b0faa059f6616e6%22	https://www.myopt.org/blog/categories/%e6%b3%95%e5%be%8b%e5%b9%b2%e8%b4%a7	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/categories/%e6%b3%95%e5%be%8b%e5%b9%b2%e8%b4%a7.html	(from https://www.myopt.org/blog)
23:46:41	1389142/1389142	---MCZ	200	added ('OK')	text/html	etag:W/%22a2fe0dfbfbf5f799476e3321a2b70983%22	https://www.myopt.org/blog/categories/%e8%bd%af%e4%bb%b6%e5%b7%a5%e7%a8%8b	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/categories/%e8%bd%af%e4%bb%b6%e5%b7%a5%e7%a8%8b.html	(from https://www.myopt.org/blog)
23:46:43	1435186/1435186	---MCZ	200	added ('OK')	text/html	etag:W/%2205defc8c6c754ed1cea1c7b1ddb5a052%22	https://www.myopt.org/blog/categories/%e6%95%b0%e6%8d%ae%e5%88%86%e6%9e%90	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/categories/%e6%95%b0%e6%8d%ae%e5%88%86%e6%9e%90.html	(from https://www.myopt.org/blog)
23:46:47	1360312/1360312	---MCZ	200	added ('OK')	text/html	etag:W/%224b1759d60f196f78a231f47f936a6524%22	https://www.myopt.org/blog/categories/%e5%95%86%e5%8a%a1%e9%87%91%e8%9e%8d	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/categories/%e5%95%86%e5%8a%a1%e9%87%91%e8%9e%8d.html	(from https://www.myopt.org/blog)
23:46:50	1482092/1482092	---MCZ	200	added ('OK')	text/html	etag:W/%225c148495fe030a54b788d4d25ca49bf1%22	https://www.myopt.org/blog/page/3	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/page/3.html	(from https://www.myopt.org/blog)
23:46:51	970491/970491	---MCZ	200	added ('OK')	text/html	etag:W/%22ba058f4ae16684db5b3b167bf2c1fc78%22	https://www.myopt.org/offer/media/emptystate.85a4add5.svg	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/media/emptystate.85a4add5.html	(from https://www.myopt.org/offer/customer-support-engineer)
23:46:52	970808/970808	---MCZ	200	added ('OK')	text/html	etag:W/%22e0c42b9b0375c43a091971b7d9e5976b%22	https://www.myopt.org/offer/robots.txt	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/robots.html	(from https://www.myopt.org/offer/customer-support-engineer)
23:46:53	2960/2960	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2004:46:53%20GMT	https://www.myopt.org/offer/sitemap.xml	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/sitemap.83.delayed	(from https://www.myopt.org/offer/customer-support-engineer)
23:46:53	2957/2957	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2004:46:53%20GMT	https://www.myopt.org/offer/feed.xml	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/feed.84.delayed	(from https://www.myopt.org/offer/customer-support-engineer)
23:46:55	969994/969994	---MCZ	200	added ('OK')	text/html	etag:W/%22f3921a87c328fb8b85a577d5b9f06c1e%22	https://www.myopt.org/offer/${n.uri}	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/${n.html	(from https://www.myopt.org/offer/customer-support-engineer)
23:46:56	777125/777125	---MCZ	200	added ('OK')	text/html	etag:W/%22e1881fa94c2bcd48771b44f5c9d80598%22	https://www.myopt.org/offer/decodeURIComponent(e	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/offer/decodeURIComponent(e.html	(from https://www.myopt.org/offer/customer-support-engineer)
23:46:58	1182793/1182793	---MCZ	200	added ('OK')	text/html	etag:W/%222c03e9fdeb24c2259a2b0c4650cc9292%22	https://www.myopt.org/post/robots.txt	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/post/robots.html	(from https://www.myopt.org/post/2024-h1b%e6%94%b9%e9%9d%a9%ef%bc%9a%e9%99%a4%e4%ba%86%e4%b8%80%e4%ba%ba%e4%b8%80%e6%8a%bd%ef%bc%8c%e8%bf%98%e6%9c%89%e4%bb%80%e4%b9%88%e5%8f%98%e5%8c%96%ef%bc%9f)
23:46:58	2959/2959	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2004:46:58%20GMT	https://www.myopt.org/post/sitemap.xml	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/post/sitemap.88.delayed	(from https://www.myopt.org/post/2024-h1b%e6%94%b9%e9%9d%a9%ef%bc%9a%e9%99%a4%e4%ba%86%e4%b8%80%e4%ba%ba%e4%b8%80%e6%8a%bd%ef%bc%8c%e8%bf%98%e6%9c%89%e4%bb%80%e4%b9%88%e5%8f%98%e5%8c%96%ef%bc%9f)
23:46:59	2960/2960	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2004:46:59%20GMT	https://www.myopt.org/post/feed.xml	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/post/feed.89.delayed	(from https://www.myopt.org/post/2024-h1b%e6%94%b9%e9%9d%a9%ef%bc%9a%e9%99%a4%e4%ba%86%e4%b8%80%e4%ba%ba%e4%b8%80%e6%8a%bd%ef%bc%8c%e8%bf%98%e6%9c%89%e4%bb%80%e4%b9%88%e5%8f%98%e5%8c%96%ef%bc%9f)
23:47:02	1182683/1182683	---MCZ	200	added ('OK')	text/html	etag:W/%22950a564ec504cb482d934727136590c0%22	https://www.myopt.org/post/${n.uri}	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/post/${n.html	(from https://www.myopt.org/post/2024-h1b%e6%94%b9%e9%9d%a9%ef%bc%9a%e9%99%a4%e4%ba%86%e4%b8%80%e4%ba%ba%e4%b8%80%e6%8a%bd%ef%bc%8c%e8%bf%98%e6%9c%89%e4%bb%80%e4%b9%88%e5%8f%98%e5%8c%96%ef%bc%9f)
23:47:05	1182458/1182458	---MCZ	200	added ('OK')	text/html	etag:W/%2218074c040f628a08c6f2e7a80c8a0d0d%22	https://www.myopt.org/post/decodeURIComponent(e	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/post/decodeURIComponent(e.html	(from https://www.myopt.org/post/2024-h1b%e6%94%b9%e9%9d%a9%ef%bc%9a%e9%99%a4%e4%ba%86%e4%b8%80%e4%ba%ba%e4%b8%80%e6%8a%bd%ef%bc%8c%e8%bf%98%e6%9c%89%e4%bb%80%e4%b9%88%e5%8f%98%e5%8c%96%ef%bc%9f)
23:47:06	970141/970141	---MCZ	200	added ('OK')	text/html	etag:W/%22b9d9aa3d05a11632bc66577a875ad77e%22	https://www.myopt.org/myjob/robots.txt	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/myjob/robots.html	(from https://www.myopt.org/myjob/business-ingelligence-analyst)
23:47:06	2959/2959	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2004:47:06%20GMT	https://www.myopt.org/myjob/sitemap.xml	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/myjob/sitemap.8d.delayed	(from https://www.myopt.org/myjob/business-ingelligence-analyst)
23:47:07	2960/2960	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2004:47:07%20GMT	https://www.myopt.org/myjob/feed.xml	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/myjob/feed.8e.delayed	(from https://www.myopt.org/myjob/business-ingelligence-analyst)
23:47:09	970843/970843	---MCZ	200	added ('OK')	text/html	etag:W/%22fe1746fce7bc45ee9d1460f4f35dd768%22	https://www.myopt.org/myjob/${n.uri}	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/myjob/${n.html	(from https://www.myopt.org/myjob/business-ingelligence-analyst)
23:47:15	777755/777755	---MCZ	200	added ('OK')	text/html	etag:W/%2292eb964d6fdef0afe8cd7ff50b11c339%22	https://www.myopt.org/myjob/decodeURIComponent(e	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/myjob/decodeURIComponent(e.html	(from https://www.myopt.org/myjob/business-ingelligence-analyst)
23:47:18	1502637/1502637	---MCZ	200	added ('OK')	text/html	etag:W/%2215ba5c93f18c69d5fb56e5f78abd4857%22	https://www.myopt.org/blog/tags/%e7%95%99%e5%ad%a6%e7%94%9f	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/tags/%e7%95%99%e5%ad%a6%e7%94%9f.html	(from https://www.myopt.org/post/2023optapplication)
23:47:20	1464110/1464110	---MCZ	200	added ('OK')	text/html	etag:W/%22aaeb86d6c92bcd200bdb2a843961cf85%22	https://www.myopt.org/blog/tags/opt	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/tags/opt.html	(from https://www.myopt.org/post/2023optapplication)
23:47:23	1418535/1418535	---MCZ	200	added ('OK')	text/html	etag:W/%222c83c70d957a4a1bad53afbf2159acf8%22	https://www.myopt.org/blog/tags/opt%e7%94%b3%e8%af%b7%e6%8c%87%e5%8d%97	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/tags/opt%e7%94%b3%e8%af%b7%e6%8c%87%e5%8d%97.html	(from https://www.myopt.org/post/2023optapplication)
23:47:25	1405845/1405845	---MCZ	200	added ('OK')	text/html	etag:W/%229efad74b9c0bf17e6707f397f1bb0cb2%22	https://www.myopt.org/blog/tags/i-765%e5%a1%ab%e5%86%99%e6%8c%87%e5%8d%97	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/tags/i-765%e5%a1%ab%e5%86%99%e6%8c%87%e5%8d%97.html	(from https://www.myopt.org/post/2023optapplication)
23:47:28	1504863/1504863	---MCZ	200	added ('OK')	text/html	etag:W/%229593d6333818e361b19a593e53fa9e36%22	https://www.myopt.org/blog/tags/%e5%8c%97%e7%be%8e%e6%b1%82%e8%81%8c	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/tags/%e5%8c%97%e7%be%8e%e6%b1%82%e8%81%8c.html	(from https://www.myopt.org/post/opt_employment_report)
23:47:30	1472678/1472678	---MCZ	200	added ('OK')	text/html	etag:W/%22862b3349331f35f06a9dcc636c7e8ac0%22	https://www.myopt.org/blog/tags/f1%e7%ad%be%e8%af%81	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/tags/f1%e7%ad%be%e8%af%81.html	(from https://www.myopt.org/post/opt_employment_report)
23:47:32	1464322/1464322	---MCZ	200	added ('OK')	text/html	etag:W/%2213f182132b1c73c6a951b56b1398db59%22	https://www.myopt.org/blog/tags/opt-extension	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/tags/opt-extension.html	(from https://www.myopt.org/post/opt_employment_report)
23:47:35	1446333/1446333	---MCZ	200	added ('OK')	text/html	etag:W/%223b47c5995d39657de9f8181dea2df3a0%22	https://www.myopt.org/blog/tags/opt%e5%a4%b1%e4%b8%9a%e6%9c%9f	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/tags/opt%e5%a4%b1%e4%b8%9a%e6%9c%9f.html	(from https://www.myopt.org/post/opt_employment_report)
23:47:38	1257638/1257638	---MCZ	200	added ('OK')	text/html	etag:W/%229469422b0aef5610c01537415ba53e59%22	https://www.myopt.org/post/stemopt_extension_everify	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/post/stemopt_extension_everify.html	(from https://www.myopt.org/post/opt_employment_report)
23:47:40	1506790/1506790	---MCZ	200	added ('OK')	text/html	etag:W/%223084981d5e3a0cb510e238000d209c7d%22	https://www.myopt.org/blog/tags/%e5%8c%97%e7%be%8e%e7%95%99%e5%ad%a6	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/tags/%e5%8c%97%e7%be%8e%e7%95%99%e5%ad%a6.html	(from https://www.myopt.org/post/opt_extension_deadline)
23:47:42	1461005/1461005	---MCZ	200	added ('OK')	text/html	etag:W/%227ca3990ed234592f80364a0dddb34f44%22	https://www.myopt.org/blog/tags/opt%e5%bb%b6%e6%9c%9f	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/tags/opt%e5%bb%b6%e6%9c%9f.html	(from https://www.myopt.org/post/opt_extension_deadline)
23:47:44	1376954/1376954	---MCZ	200	added ('OK')	text/html	etag:W/%2295179b4343ed194d7e7ebf3974c5413a%22	https://www.myopt.org/blog/tags/%e7%a7%bb%e6%b0%91%e5%b1%80%e7%a6%81%e4%bb%a4	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/tags/%e7%a7%bb%e6%b0%91%e5%b1%80%e7%a6%81%e4%bb%a4.html	(from https://www.myopt.org/post/stem-opt-%e6%8c%82%e9%9d%a0)
23:47:46	1405793/1405793	---MCZ	200	added ('OK')	text/html	etag:W/%221a9117a4a4f3f68568900b0624d8c559%22	https://www.myopt.org/blog/tags/ead%e5%8d%a1%e8%bf%9b%e5%ba%a6%e6%9f%a5%e8%af%a2	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/tags/ead%e5%8d%a1%e8%bf%9b%e5%ba%a6%e6%9f%a5%e8%af%a2.html	(from https://www.myopt.org/post/stemopt%e7%94%b3%e8%af%b7%e6%97%b6%e9%97%b4timeline)
23:47:47	1272605/1272605	---MCZ	200	added ('OK')	text/html	etag:W/%22cb0465278f3f644bc0af0d4fd69b1ade%22	https://www.myopt.org/post/applyoptextension	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/post/applyoptextension.html	(from https://www.myopt.org/post/stemopt%e7%94%b3%e8%af%b7%e6%97%b6%e9%97%b4timeline)
23:47:49	1461572/1461572	---MCZ	200	added ('OK')	text/html	etag:W/%22bf64be25bf17226084d4d24a5110f180%22	https://www.myopt.org/blog/tags/h1b%e7%ad%be%e8%af%81	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/tags/h1b%e7%ad%be%e8%af%81.html	(from https://www.myopt.org/post/h1b_wage_requirement)
23:47:51	1388576/1388576	---MCZ	200	added ('OK')	text/html	etag:W/%221c6c9cbc61ddd8e236a97be9df95f8f4%22	https://www.myopt.org/blog/tags/h1b%e6%8a%bd%e7%ad%be	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/tags/h1b%e6%8a%bd%e7%ad%be.html	(from https://www.myopt.org/post/h1b_wage_requirement)
23:47:53	1376919/1376919	---MCZ	200	added ('OK')	text/html	etag:W/%22676d8f6a7dac28c07e9779f5266f5bed%22	https://www.myopt.org/blog/tags/h1b%e6%96%b0%e8%a7%84	/Users/charlieliu/Downloads/webcopy/webcopy/www.myopt.org/blog/tags/h1b%e6%96%b0%e8%a7%84.html	(from https://www.myopt.org/post/h1b_wage_requirement)
